Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
470,US-2016-100419,16/12/16,12/20/16,Secnd Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,office supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,0.8,-7.9002
471,CA-2015-154144,20/12/15,24/12/15,Stndrd Class,MH-17785,Maya Herman,Corporate,United States,Lindenhurst,New York,11757,EAST,OFF-PA-10004071,office supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0,26.6304
472,CA-2014-144666,11/09/14,11/11/14,Secnd Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,office supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.4092
473,CA-2014-144666,09/11/14,11/11/14,Secnd Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,10.4784
474,,09/11/14,11/11/14,Secnd Class,JP-15520,,Consumer,United States,San Francisco,California,94110,,TEC-PH-10002680,,,Samsung Galaxy Note 3,703.968,4,,
475,CA-2014-144666,09/11/14,11/11/14,Secnd Class,JP-15520,Jeremy Pistek,consumer,United States,San Francisco,California,94110,west,OFF-ST-10001321,office supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804
476,CA-2014-144666,11/09/14,11/11/14,Secnd Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,west,OFF-PA-10001509,OFFICE SUPPLIES,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0,28.819
477,CA-2014-144666,11/09/14,11/11/14,Secnd Class,JP-15520,Jeremy Pistek,consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0,45.528
478,CA-2016-103891,12/07/16,19/07/16,Stndrd Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,WEST,TEC-PH-10000149,TECHNOLOGY,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.182
479,CA-2016-152632,10/27/16,11/02/16,Stndrd Class,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180,east,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0,19.296
480,CA-2016-100790,26/06/16,07/02/16,Stndrd Class,JG-15805,John Grady,CORPORATE,United States,New York City,New York,10024,East,OFF-AR-10003045,OFFICE SUPPLIES,Art,Prang Colored Pencils,14.7,5,0,6.615
481,CA-2016-100790,06/26/16,07/02/16,Stndrd Class,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0,84.51
482,CA-2014-134677,06/10/14,10/10/14,Stndrd Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,WEST,TEC-AC-10001445,technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0,1.9089
483,CA-2014-127691,22/07/14,27/07/14,Stndrd Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,EAST,OFF-AR-10002053,office supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,0,1.6688
484,CA-2014-127691,07/22/14,27/07/14,Stndrd Class,EM-14065,Erin Mull,CONSUMER,United States,New York City,New York,10024,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928
485,,10/06/17,13/06/17,Frst Clss,MT-18070,,Home Office,United States,Los Angeles,California,90045,,OFF-LA-10003923,nan,,Alphabetical Labels for Top Tab Filing,29.6,2,,
486,CA-2017-140963,10/06/17,13/06/17,Frst Clss,MT-18070,Michelle Tran,home office,United States,Los Angeles,California,90045,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245
487,CA-2017-140963,10/06/17,13/06/17,Frst Clss,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,WEST,TEC-PH-10001924,technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975
488,CA-2014-154627,10/29/14,31/10/14,Frst Clss,SA-20830,Sue Ann Reed,consumer,United States,Chicago,Illinois,60610,CENTRAL,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.952,6,0.2,341.994
489,CA-2014-133753,09/06/14,13/06/14,Secnd Class,CW-11905,Carl Weiss,HOME OFFICE,United States,Huntsville,Texas,77340,CENTRAL,TEC-PH-10000376,technology,Phones,Square Credit Card Reader,7.992,1,0.2,0.5994
490,CA-2014-133753,09/06/14,06/13/14,Secnd Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,central,TEC-AC-10000303,technology,Accessories,Logitech M510 Wireless Mouse,63.984 INR,2,0.2,$10.3974
491,CA-2014-133753,06/09/14,13/06/14,Secnd Class,CW-11905,Carl Weiss,home office,United States,Huntsville,Texas,77340,central,OFF-AR-10001953,office supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.1572
492,CA-2014-113362,09/14/14,09/19/14,Stndrd Class,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0,8.983
493,CA-2014-113362,14/09/14,19/09/14,Stndrd Class,AJ-10960,Astrea Jones,CONSUMER,United States,Rochester,New York,14609,east,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07,3,0,5.0922
494,CA-2016-169166,09/05/16,14/05/16,Stndrd Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0,13.1572
495,US-2016-120929,18/03/16,03/21/16,Secnd Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.4,-94.941
496,CA-2015-134782,12/27/15,12/31/15,Stndrd Class,MD-17350,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701,south,OFF-EN-10001434,OFFICE SUPPLIES,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0,51.6558
497,CA-2016-126158,07/25/16,31/07/16,Stndrd Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,west,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704
498,CA-2016-126158,25/07/16,31/07/16,Stndrd Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0,81.8432
499,CA-2016-126158,25/07/16,31/07/16,Stndrd Class,SC-20095,Sanjit Chand,consumer,United States,Costa Mesa,California,92627,west,FUR-CH-10002602,furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176
500,CA-2016-126158,25/07/16,07/31/16,Stndrd Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0,22.869
501,US-2016-105578,30/05/16,04/06/16,Stndrd Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08
502,US-2016-105578,30/05/16,06/04/16,Stndrd Class,MY-17380,Maribeth Yedwab,corporate,United States,Parker,Colorado,80134,WEST,OFF-BI-10001658,OFFICE SUPPLIES,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616
503,US-2016-105578,30/05/16,04/06/16,Stndrd Class,MY-17380,Maribeth Yedwab,corporate,United States,Parker,Colorado,80134,WEST,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
504,US-2016-105578,30/05/16,04/06/16,Stndrd Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,west,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,0.7,-1.9008
505,US-2016-105578,30/05/16,04/06/16,Stndrd Class,MY-17380,Maribeth Yedwab,CORPORATE,United States,Parker,Colorado,80134,WEST,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,0.2,11.8871
506,CA-2017-134978,12/11/17,15/11/17,Secnd Class,EB-13705,Ed Braxton,corporate,United States,New York City,New York,10024,EAST,OFF-BI-10003274,office supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,5,0.2,5.373
507,CA-2015-145352,16/03/15,03/22/15,Stndrd Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,south,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,1,0,0.7398
508,CA-2015-145352,03/16/15,22/03/15,Stndrd Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10003856,office supplies,Art,Newell 344,8.34,3,0,2.1684
509,CA-2015-145352,03/16/15,03/22/15,Stndrd Class,CM-12385,Christopher Martinez,consumer,United States,Atlanta,Georgia,30318,SOUTH,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0,11.685
510,CA-2015-145352,16/03/15,22/03/15,Stndrd Class,CM-12385,Christopher Martinez,CONSUMER,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5,0,3177.475
511,CA-2017-135307,11/26/17,11/27/17,Frst Clss,LS-17245,Lynn Smith,consumer,United States,Gladstone,Missouri,64118,central,FUR-FU-10001290,furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0,40.416
512,CA-2017-135307,11/26/17,27/11/17,Frst Clss,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,Central,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04,2,0,12.1728
513,CA-2016-106341,20/10/16,10/23/16,Frst Clss,LF-17185,Luke Foster,consumer,United States,Newark,Ohio,43055,East,OFF-AR-10002053,OFFICE SUPPLIES,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152,3,0.2,0.7152
514,CA-2017-163405,12/21/17,25/12/17,Stndrd Class,BN-11515,Bradley Nguyen,CONSUMER,United States,Los Angeles,California,90049,west,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,3,0,1.7901
515,CA-2017-163405,12/21/17,12/25/17,Stndrd Class,BN-11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,west,OFF-AR-10001246,OFFICE SUPPLIES,Art,Newell 317,5.88,2,0,1.7052
516,CA-2017-127432,22/01/17,01/27/17,Stndrd Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,west,TEC-CO-10003236,technology,Copiers,Canon Image Class D660 Copier,2999.95,5,0,1379.977
517,CA-2017-127432,22/01/17,27/01/17,Stndrd Class,AD-10180,Alan Dominguez,HOME OFFICE,United States,Great Falls,Montana,59405,West,OFF-ST-10004507,office supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915
518,CA-2017-127432,22/01/17,27/01/17,Stndrd Class,AD-10180,Alan Dominguez,HOME OFFICE,United States,Great Falls,Montana,59405,WEST,OFF-PA-10001667,OFFICE SUPPLIES,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96,2,0,5.382
519,CA-2017-127432,01/22/17,27/01/17,Stndrd Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,WEST,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0,56.301
520,CA-2015-157812,03/22/15,03/26/15,Stndrd Class,DB-13210,Dean Braden,consumer,United States,Houston,Texas,77041,central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,1,0.2,5.2877
521,CA-2015-157812,03/22/15,03/26/15,Stndrd Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,central,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2,0.2,-25.9136
522,CA-2015-157812,03/22/15,26/03/15,Stndrd Class,DB-13210,Dean Braden,consumer,United States,Houston,Texas,77041,central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,9,0.8,-21.168
523,CA-2017-145142,23/01/17,01/25/17,Frst Clss,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,central,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,210.98,2,0,21.098
524,US-2016-139486,05/21/16,05/23/16,Frst Clss,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,west,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146
525,US-2016-139486,21/05/16,23/05/16,Frst Clss,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10003832,technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2,0,27.1666
526,CA-2015-158792,26/12/15,02/01/16,Stndrd Class,BD-11605,Brian Dahlen,consumer,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10002815,OFFICE SUPPLIES,Fasteners,Staples,22.2,5,0,10.434
527,CA-2017-113558,21/10/17,26/10/17,Stndrd Class,PH-18790,Patricia Hirasaki,HOME OFFICE,United States,Lakeland,Florida,33801,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,0.2,42.747
528,CA-2017-113558,10/21/17,26/10/17,Stndrd Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,SOUTH,FUR-FU-10001756,FURNITURE,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408
529,US-2015-138303,03/09/15,07/09/15,Stndrd Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,east,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,3,0.2,-7.2672
530,US-2015-138303,03/09/15,09/07/15,Stndrd Class,MG-18145,Mike Gockenbach,CONSUMER,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,1,0.2,-149.9058
531,US-2015-138303,09/03/15,07/09/15,Stndrd Class,MG-18145,Mike Gockenbach,consumer,United States,Philadelphia,Pennsylvania,19134,EAST,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6,0.2,19.692
532,CA-2015-102848,07/11/15,11/09/15,Secnd Class,KB-16240,Karen Bern,corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92
533,US-2017-129441,07/09/17,11/09/17,Stndrd Class,JC-15340,Jasper Cacioppo,CONSUMER,United States,Los Angeles,California,90032,west,FUR-FU-10000448,FURNITURE,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0,2.397
534,CA-2016-168753,29/05/16,06/01/16,Secnd Class,RL-19615,Rob Lucas,CONSUMER,United States,Montgomery,Alabama,36116,south,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0,274.386
535,CA-2016-168753,05/29/16,06/01/16,Secnd Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,5,0,11.375
536,CA-2016-126613,10/07/16,07/16/16,Stndrd Class,AA-10375,Allen Armold,Consumer,United States,Mesa,Arizona,85204,WEST,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672
537,US-2017-122637,03/09/17,08/09/17,Secnd Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,central,OFF-BI-10002429,office supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856
538,CA-2015-147851,03/12/15,08/12/15,Stndrd Class,MP-17470,Mark Packer,HOME OFFICE,United States,New York City,New York,10009,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,4,0.2,3.36
539,CA-2015-134894,07/12/15,11/12/15,Stndrd Class,DK-12985,Darren Koutras,CONSUMER,United States,Henderson,Kentucky,42420,south,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0,41.2938
540,CA-2015-134894,12/07/15,12/11/15,Stndrd Class,DK-12985,Darren Koutras,CONSUMER,United States,Henderson,Kentucky,42420,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,4,0,70.98
541,CA-2014-140795,01/02/14,02/03/14,Frst Clss,BD-11500,Bradley Drucker,CONSUMER,United States,Green Bay,Wisconsin,54302,Central,TEC-AC-10001432,technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0,206.316
542,CA-2016-136924,14/07/16,17/07/16,Frst Clss,ES-14080,Erin Smith,CORPORATE,United States,Tucson,Arizona,85705,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,0.2,38.0864
543,US-2015-120161,12/18/15,23/12/15,Stndrd Class,LM-17065,Liz MacKendrick,consumer,United States,Springfield,Ohio,45503,EAST,OFF-ST-10001809,OFFICE SUPPLIES,Storage,Fellowes Officeware Wire Shelving,646.776,9,0.2,-145.5246
544,CA-2014-103849,11/05/14,16/05/14,Stndrd Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10001465,TECHNOLOGY,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,0.2,7.264
545,CA-2014-103849,11/05/14,05/16/14,Stndrd Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002597,technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.792,1,0.2,6.2995
546,CA-2014-103849,11/05/14,16/05/14,Stndrd Class,PG-18895,Paul Gonzalez,CONSUMER,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000723,furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928
547,CA-2017-162929,11/19/17,22/11/17,Frst Clss,AS-10135,Adrian Shami,home office,United States,New York City,New York,10035,East,OFF-BI-10000404,OFFICE SUPPLIES,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,0.2,13.932
548,CA-2017-162929,11/19/17,11/22/17,Frst Clss,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0,6.4128
549,CA-2015-113173,11/15/15,11/17/15,Secnd Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.272,9,0.2,15.642
550,CA-2015-113173,15/11/15,11/17/15,Secnd Class,DK-13225,Dean Katz,CORPORATE,United States,Chicago,Illinois,60653,Central,OFF-BI-10004738,OFFICE SUPPLIES,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046
551,,15/11/15,17/11/15,Secnd Class,DK-13225,,Corporate,United States,Chicago,Illinois,60653,,OFF-SU-10001935,NAN,,Staple remover,8.72,5,,
552,CA-2016-136406,04/15/16,17/04/16,Secnd Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.2,0
553,CA-2017-112774,11/09/17,12/09/17,Frst Clss,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10003039,furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.2,6.0382
554,CA-2017-101945,24/11/17,28/11/17,Stndrd Class,GT-14710,Greg Tran,consumer,United States,Houston,Texas,77070,central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,3,0.2,2.5707
555,CA-2017-100650,29/06/17,07/03/17,Secnd Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78 INR,2,0,$310.9872
556,CA-2014-155852,03/03/14,03/07/14,Secnd Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048
557,CA-2016-113243,10/06/16,15/06/16,Stndrd Class,OT-18730,Olvera Toch,consumer,United States,Los Angeles,California,90045,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0,9.936
558,CA-2016-113243,10/06/16,06/15/16,Stndrd Class,OT-18730,Olvera Toch,consumer,United States,Los Angeles,California,90045,west,FUR-TA-10004256,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,1335.68,4,0.2,-217.048
559,CA-2016-113243,10/06/16,15/06/16,Stndrd Class,OT-18730,Olvera Toch,consumer,United States,Los Angeles,California,90045,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,5,0,15.552
